,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,total_precipitation,skin_temperature,10m_u_component_of_neutral_wind,10m_v_component_of_neutral_wind,10m_wind_gust_since_previous_post_processing,instantaneous_10m_wind_gust,clear_sky_direct_solar_radiation_at_surface,downward_uv_radiation_at_the_surface,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,cloud_base_height,total_cloud_cover,total_column_cloud_liquid_water,evaporation,surface_runoff,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,type_of_high_vegetation,type_of_low_vegetation,convective_precipitation,convective_rain_rate,total_column_rain_water,precipitation_type
2024-11-11 12:00:00,-2.2095919,-0.3777588,275.4192,280.125,0.0,280.8755,-2.2772942,-0.39250672,5.4887524,5.366255,1140869.0,62155.2,-112428.5,450355.2,-85735.125,621.27246,1.0,0.100224555,-4.4954126e-05,0.0,1.7100096,2.8793497,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-11 13:00:00,-2.1819124,-0.74710757,275.26147,280.208,0.0,280.6892,-2.2323751,-0.7684687,5.5505295,5.5039206,918307.8,69753.875,-115776.56,463971.8,-100589.19,642.30176,1.0,0.08694214,-4.629958e-05,0.0,1.709033,2.8793497,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-11 14:00:00,-2.2349033,-1.0124855,275.19385,280.17603,0.0,280.15723,-2.264759,-1.0284567,5.5041294,5.0082407,573537.25,39547.52,-87929.375,290705.88,-82981.94,665.5969,0.9926001,0.08484125,-3.5162666e-05,0.0,1.7081194,2.8792868,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-11 15:00:00,-1.9628572,-1.199441,275.31372,279.93286,0.0,279.47583,-1.970046,-1.2048359,5.007701,3.6060257,199925.75,19403.2,-47230.32,105845.75,-79868.69,677.3584,0.9960742,0.09539789,-1.8890598e-05,0.0,1.7072067,2.8792229,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-11 16:00:00,-1.742135,-1.2115879,275.062,279.54736,0.0,279.031,-1.7357035,-1.2064924,3.6060972,3.0078096,6865.918,1426.5598,-18897.441,8934.398,-85443.375,637.01245,0.91043085,0.11886108,-7.555169e-06,0.0,1.7062349,2.8792229,5.0,1.0,0.0,0.0,0.00037109363,0.0
2024-11-11 17:00:00,-1.7559786,-1.0512371,275.16553,279.2063,0.0,278.65186,-1.7402201,-1.0395613,3.033515,2.961401,0.0,0.0,-14227.844,3.5999988e-12,-91940.19,562.6509,0.84502196,0.119807124,-5.6965373e-06,0.0,1.7052584,2.87916,5.0,1.0,0.0,0.0,0.00024414062,0.0
2024-11-11 18:00:00,-1.6575594,-1.0161562,275.25244,278.69995,0.0,278.23486,-1.6352243,-0.99830264,3.0010586,2.833723,0.0,0.0,-11516.441,3.5999988e-12,-127106.0,562.36426,0.7777197,0.10288572,-4.597232e-06,0.0,1.7042866,2.8790379,5.0,1.0,0.0,0.0,5.8593752e-05,0.0
2024-11-11 19:00:00,-1.4915724,-1.098773,275.3501,278.34668,1.163482e-06,277.88135,-1.466116,-1.075345,3.9840689,3.6145458,0.0,0.0,-13268.242,3.5999988e-12,-142548.88,447.36157,0.7657592,0.08264643,-5.31395e-06,0.0,1.7034321,2.878974,5.0,1.0,0.0,0.0,0.00018066406,1.0
2024-11-11 20:00:00,-1.2832031,-1.1338692,275.39868,278.0581,1.4114376e-06,277.302,-1.2431154,-1.0834341,3.6149378,3.2308502,0.0,0.0,-9684.363,3.5999988e-12,-158524.62,411.58716,0.67986816,0.07074702,-3.8747494e-06,0.0,1.7023973,2.878974,5.0,1.0,0.0,0.0,0.0,1.0
2024-11-11 21:00:00,-1.1983051,-1.1137781,275.47827,277.81592,9.3460085e-07,277.24292,-1.1742859,-1.0814219,3.2308521,3.0880547,0.0,0.0,-6951.6016,3.5999988e-12,-177502.19,400.83276,0.66625243,0.06716305,-2.78472e-06,0.0,1.7014837,2.8788471,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-11-11 22:00:00,-1.7861338,-1.1798077,275.12378,277.29785,2.861023e-06,276.43994,-1.7386866,-1.1255293,3.102333,3.0941868,0.0,0.0,-4958.3633,3.5999988e-12,-187597.62,321.93872,0.63954955,0.076037586,-1.972523e-06,0.0,1.7005119,2.878789,5.0,1.0,0.0,0.0,0.0,1.0
2024-11-11 23:00:00,-2.1565037,-0.9755762,275.1892,277.6421,1.1825559e-06,276.46606,-2.123641,-0.95427185,3.6012669,3.6706934,0.0,0.0,-8144.6016,3.5999988e-12,-79941.06,271.69336,0.7740149,0.08790767,-3.2641183e-06,0.0,1.6995993,2.878725,5.0,1.0,0.0,0.0,0.0,1.0
2024-11-12 00:00:00,-2.5105534,-0.61454105,275.187,277.38916,7.247924e-07,276.50146,-2.4947433,-0.6087305,3.6960258,3.680047,0.0,0.0,-6605.2812,3.5999988e-12,-134583.62,242.39835,0.9484155,0.11717284,-2.6381203e-06,0.0,1.6986227,2.878662,5.0,1.0,0.0,0.0,0.0,1.0
2024-11-12 01:00:00,-2.4864664,-0.49484378,275.1941,277.6831,1.4495845e-06,276.7561,-2.4935417,-0.49665958,4.061201,3.9878044,0.0,0.0,-8749.32,3.5999988e-12,-79231.44,257.54785,0.96102047,0.13529539,-3.4960176e-06,0.0,1.6977091,2.878662,5.0,1.0,1.1444092e-07,5.722046e-08,0.0,1.0
2024-11-12 02:00:00,-2.1097603,-0.59033144,275.271,277.64185,2.4414057e-06,276.77686,-2.1255093,-0.5967725,4.0810575,3.705841,0.0,0.0,-9883.961,3.5999988e-12,-56811.38,266.14966,0.98885864,0.15199459,-3.9547876e-06,0.0,1.6967382,2.8785982,5.0,1.0,4.8637384e-07,1.8119806e-07,0.0,1.0
2024-11-12 03:00:00,-2.02602,-0.75524414,275.33496,277.62012,4.634857e-06,276.698,-2.041401,-0.76199037,3.8073597,3.3435764,0.0,0.0,-8209.602,3.5999988e-12,-101382.44,243.31795,1.0,0.18765622,-3.2793087e-06,0.0,1.6957617,2.8784761,5.0,1.0,1.0967251e-06,3.0517572e-07,0.0,1.0
2024-11-12 04:00:00,-2.131339,-0.8829175,275.3203,277.49487,5.836486e-06,276.66553,-2.1548681,-0.89414555,3.379282,3.1625023,0.0,0.0,-7476.922,3.5999988e-12,-99397.06,246.30917,0.99441403,0.21443355,-2.9848243e-06,0.0,1.6948481,2.8784761,5.0,1.0,1.2207029e-06,1.8596643e-07,0.0,1.0
2024-11-12 05:00:00,-1.9604225,-0.89039856,275.31006,277.60205,4.577636e-06,276.63452,-1.9842043,-0.9026813,3.3443365,3.298524,0.0,0.0,-8940.48,3.5999988e-12,-67651.69,259.99365,0.9963977,0.23864257,-3.5803587e-06,0.0,1.6938763,2.8784122,5.0,1.0,3.719329e-07,0.0,0.0,1.0
2024-11-12 06:00:00,-1.7154055,-1.0244074,275.23828,277.71802,3.6239617e-06,276.47437,-1.7299109,-1.0324087,3.7883406,4.012372,0.0,27.839996,-10133.961,192.0,-58181.8,307.14697,0.9992859,0.24268305,-4.0505647e-06,0.0,1.6928997,2.8783493,5.0,1.0,0.0,0.0,0.0,1.0
2024-11-12 07:00:00,-2.1042385,-1.2069216,275.2141,277.65845,6.5994263e-06,276.9209,-2.1387463,-1.2296953,5.9524794,6.1063385,95744.0,6831.3594,-24349.441,44497.918,-64512.12,307.56274,0.999635,0.26857173,-9.73912e-06,0.0,1.691987,2.8782854,5.0,1.0,1.239776e-07,6.8187705e-07,0.0,1.0
2024-11-12 08:00:00,-2.4795532,-1.2267447,275.2539,277.92798,1.1940002e-05,277.2539,-2.5229778,-1.2499285,6.8618603,6.880498,415820.75,29055.36,-50947.48,202887.62,-71257.5,383.2798,0.99892086,0.3262866,-2.0368214e-05,0.0,1.6910734,2.8782854,5.0,1.0,1.1157981e-06,0.0,0.00024414062,1.0
2024-11-12 09:00:00,-2.3881397,-1.0305605,275.2881,278.1775,1.0910034e-05,277.79346,-2.438797,-1.0545301,6.905547,6.7439117,772733.44,32686.719,-69086.81,293399.0,-76557.875,372.79858,1.0,0.34985107,-2.7622329e-05,0.0,1.6901016,2.8781633,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-11-12 10:00:00,-2.5294542,-0.87064946,275.29663,278.59277,6.0653683e-06,279.15674,-2.5769129,-0.8880262,6.754882,6.4041615,1036288.0,46951.04,-80175.69,345658.88,-64509.52,441.45093,0.9721618,0.2138232,-3.2062962e-05,0.0,1.6891251,2.8781004,5.0,1.0,0.0,0.0,0.0018554686,1.0
2024-11-12 11:00:00,-2.3689823,-0.96564883,275.2566,278.792,3.7384034e-06,278.99194,-2.410863,-0.9860944,6.403488,5.9001284,1147699.0,61251.84,-86598.94,380119.0,-67603.375,451.72778,1.0,0.20773923,-3.4637036e-05,0.0,1.6881542,2.8779783,5.0,1.0,0.0,0.0,0.0011035155,1.0
2024-11-12 12:00:00,-2.4211264,-1.2745743,275.32104,278.90088,1.144409e-06,279.3943,-2.463768,-1.3014393,5.900159,5.3366966,1091315.0,36116.477,-78744.81,328529.88,-71066.31,457.78467,1.0,0.24389887,-3.1468095e-05,0.0,1.6872406,2.8779144,5.0,1.0,0.0,0.0,0.0009814452,0.0
2024-11-12 13:00:00,-2.1842623,-1.661066,275.24097,278.93555,4.577637e-07,279.18872,-2.2158003,-1.687748,5.3364716,5.095603,875811.8,41223.04,-64415.48,237706.19,-61326.203,504.0498,1.0,0.23506832,-2.574778e-05,0.0,1.6863279,2.8779144,5.0,1.0,0.0,0.0,0.00037109363,0.0
2024-11-12 14:00:00,-2.0602217,-1.9035511,275.1521,278.80078,4.577637e-07,278.7119,-2.0780077,-1.9223232,5.220174,5.14291,540280.3,31858.879,-59534.883,208908.75,-59901.723,509.3684,1.0,0.18996578,-2.3816465e-05,0.0,1.6853514,2.8778515,5.0,1.0,0.0,0.0,0.00024414062,0.0
2024-11-12 15:00:00,-1.8304415,-1.9660568,275.2456,278.67065,6.8664554e-07,278.3098,-1.8394089,-1.977212,5.1423674,4.8130207,183234.5,13027.84,-32336.602,65635.81,-58690.48,508.04907,0.999635,0.15898925,-1.2934115e-05,0.0,1.6843796,2.8777876,5.0,1.0,0.0,0.0,0.00023437501,1.0
2024-11-12 16:00:00,-1.7226639,-1.9976931,275.24097,278.47412,4.1580197e-06,277.90112,-1.7236109,-1.9987211,4.8183737,4.7576036,5301.758,1009.2798,-18377.64,4907.5195,-52177.84,497.07886,0.9961596,0.18679929,-7.351814e-06,0.0,1.683403,2.8777876,5.0,1.0,1.716613e-06,2.3365021e-07,0.00023437501,1.0
2024-11-12 17:00:00,-1.9403458,-2.002984,275.12085,278.35376,7.1907043e-06,277.72583,-1.94203,-2.005436,5.2758074,5.356202,0.0,0.0,-17699.562,3.5999988e-12,-58490.28,455.70728,0.99652463,0.26550412,-7.0782007e-06,0.0,1.6825533,2.8776655,5.0,1.0,1.153946e-06,5.722046e-08,0.000361328,1.0
2024-11-12 18:00:00,-1.9403057,-1.7879534,275.08618,278.24536,9.9563595e-06,277.4829,-1.9374437,-1.7847519,5.5271473,5.2884054,0.0,0.0,-19231.922,3.5999988e-12,-44874.44,417.5796,0.99705565,0.29437983,-7.676538e-06,5.722046e-08,1.6815186,2.8776016,5.0,1.0,4.577637e-07,0.0,0.00041503902,1.0
2024-11-12 19:00:00,-1.8137045,-1.8042145,274.95117,278.1267,2.7790069e-05,277.32983,-1.8111172,-1.8010063,6.420397,5.9842215,0.0,0.0,-32798.203,3.5999988e-12,-59567.04,421.20386,0.98710936,0.30228513,-1.3131137e-05,2.2888185e-07,1.6806049,2.8776016,5.0,1.0,2.1743772e-06,1.1444092e-07,0.00047851563,1.0
2024-11-12 20:00:00,-1.7002268,-1.7359524,274.84644,278.03638,1.5258789e-05,277.32568,-1.703907,-1.7404499,6.047676,5.6601734,0.0,0.0,-26409.441,3.5999988e-12,-46654.44,383.45264,0.9803564,0.28603756,-1.0544425e-05,1.1444092e-07,1.6796284,2.8774166,5.0,1.0,1.1444092e-07,0.0,0.00071289064,1.0
2024-11-12 21:00:00,-1.5665855,-1.5700998,274.73145,277.85645,1.533507e-05,277.19946,-1.5725393,-1.5761995,5.6601105,5.103142,0.0,0.0,-23260.684,3.5999988e-12,-46100.28,373.24854,0.9761828,0.2522778,-9.300411e-06,1.1444092e-07,1.6786566,2.8774166,5.0,1.0,3.4332277e-07,4.577637e-06,0.00047851563,1.0
2024-11-12 22:00:00,-1.5575686,-1.9719086,274.74097,277.5791,2.3651111e-05,277.37744,-1.5722618,-1.9904003,5.1220207,4.6293964,0.0,0.0,-19514.48,3.5999988e-12,-71659.25,360.31763,0.8637231,0.19361567,-7.807995e-06,2.2888185e-07,1.6777439,2.8773527,5.0,1.0,4.472732e-06,1.0871881e-06,0.00036621094,1.0
2024-11-12 23:00:00,-1.7355604,-1.8843756,274.81592,277.5652,2.346038e-05,276.86523,-1.745635,-1.894414,4.7274513,4.4103374,0.0,0.0,-21252.883,3.5999988e-12,-40746.91,362.72925,0.69750243,0.15233886,-8.484275e-06,1.1444092e-07,1.6768303,2.8772898,5.0,1.0,5.044937e-06,7.4863436e-07,0.000361328,1.0
2024-11-13 00:00:00,-1.6204262,-1.4941463,274.7439,277.26416,1.39045715e-05,276.38232,-1.6238174,-1.4938631,4.4106493,3.446684,0.0,0.0,-12824.723,3.5999988e-12,-112853.81,336.76172,0.7559179,0.11017817,-5.1336274e-06,1.1444092e-07,1.6757956,2.8772898,5.0,1.0,2.307892e-06,4.577637e-07,0.00018066406,1.0
2024-11-13 01:00:00,-1.605855,-1.258071,274.83862,277.42676,1.27410885e-05,276.36475,-1.615262,-1.2633295,3.6123886,3.495223,0.0,0.0,-12914.523,3.5999988e-12,-75281.31,314.43335,0.8016967,0.08163571,-5.1575435e-06,1.1920929e-07,1.6748819,2.8771677,5.0,1.0,1.4877314e-06,2.861023e-07,0.00018066406,1.0
2024-11-13 02:00:00,-1.7533283,-1.1382647,274.8694,276.86206,1.0433197e-05,276.30835,-1.7660608,-1.1459227,3.49619,3.1130657,0.0,0.0,-7543.4414,3.5999988e-12,-134695.56,308.07666,0.8165393,0.08145505,-3.014682e-06,0.0,1.6739693,2.8771038,5.0,1.0,5.722046e-07,5.722046e-08,5.8593752e-05,1.0
2024-11-13 03:00:00,-1.9506092,-0.99789613,275.08667,277.2212,7.6103206e-06,275.93286,-1.9788265,-1.0131149,3.250371,3.1286001,0.0,0.0,-9139.0,3.5999988e-12,-85447.375,307.9619,0.8315967,0.1000244,-3.6494066e-06,1.1920929e-07,1.6730566,2.8770409,5.0,1.0,8.201599e-07,3.5762787e-07,0.00012207031,1.0
2024-11-13 04:00:00,-1.8906565,-0.77477545,275.10352,277.00293,1.2874603e-05,275.8955,-1.8786631,-0.7692286,3.1673517,2.9577637,0.0,0.0,-7460.203,3.5999988e-12,-115448.5,310.9944,0.836184,0.12632567,-2.9952735e-06,0.0,1.672143,2.8770409,5.0,1.0,1.3160698e-06,3.0040735e-07,0.00012207031,1.0
2024-11-13 05:00:00,-1.6211395,-0.66809267,275.0415,276.82764,1.127243e-05,275.68555,-1.6004124,-0.6574384,2.9641876,2.7137604,0.0,0.0,-6385.801,3.5999988e-12,-117549.94,312.63208,0.83396727,0.12925535,-2.5570307e-06,0.0,1.6711082,2.876977,5.0,1.0,1.0871881e-06,3.6716455e-07,0.00012207031,1.0
2024-11-13 06:00:00,-1.4018965,-0.45757025,274.93774,276.51416,1.0356903e-05,275.46606,-1.364028,-0.42788947,2.7132568,2.363452,0.0,19.839996,-5254.082,94.72,-122151.56,306.43213,0.8329431,0.11780757,-2.1043052e-06,6.198877e-08,1.6701946,2.876914,5.0,1.0,1.2302389e-06,3.0994408e-07,0.0,1.0
2024-11-13 07:00:00,-1.532196,-0.18088382,275.05933,277.1626,1.0852814e-05,276.29712,-1.5637426,-0.18172795,4.4151363,4.5098505,97305.56,10835.199,-36528.523,67952.625,-97436.44,306.20068,0.7277673,0.09342283,-1.4614603e-05,0.0,1.669282,2.876914,5.0,1.0,2.4032588e-06,0.0,5.8593752e-05,1.0
2024-11-13 08:00:00,-1.8986158,0.077320516,274.79785,277.4431,4.7492977e-06,277.17725,-1.9591389,0.08304989,4.826048,4.9725904,425612.75,33985.918,-74160.56,243112.94,-114992.5,397.73047,0.80531245,0.122565866,-2.965692e-05,0.0,1.6682463,2.876728,5.0,1.0,0.0,0.0,6.3476546e-05,1.0
2024-11-13 09:00:00,-1.8860617,-0.25236273,274.41504,277.79175,1.4305115e-06,277.562,-1.9518757,-0.26158816,5.1236324,5.1494226,795553.25,45280.637,-105330.625,350694.38,-92414.19,449.81104,0.8212463,0.118017554,-4.2107436e-05,0.0,1.6673336,2.8766642,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-13 10:00:00,-2.0465918,0.060833722,273.9934,278.04102,0.0,278.04932,-2.125472,0.06629878,5.4591665,5.4764967,1068449.0,74790.06,-127317.0,506539.5,-86828.06,589.2717,1.0,0.13642573,-5.0926625e-05,0.0,1.6663618,2.8766642,5.0,1.0,0.0,0.0,0.00019042967,0.0
2024-11-13 11:00:00,-1.6802273,-0.2717914,273.94727,278.19702,0.0,278.28247,-1.7626057,-0.27924812,5.55011,5.40555,1184876.0,94360.94,-124930.69,553973.75,-81754.375,600.41455,1.0,0.10221678,-4.9981623e-05,0.0,1.6654491,2.876542,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-13 12:00:00,-1.6372328,-0.6186847,273.76685,278.38672,0.0,278.60986,-1.7170715,-0.6489551,5.4052086,5.107052,1129193.0,68206.69,-112348.06,493928.94,-81247.31,636.12695,1.0,0.08798581,-4.4944027e-05,0.0,1.6644726,2.876542,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-13 13:00:00,-1.9465818,-0.7619519,273.5874,278.46216,0.0,278.3767,-2.0086145,-0.7863477,5.1777143,5.154458,909140.44,69302.06,-101851.44,428444.12,-82892.875,648.115,1.0,0.10100585,-4.0727653e-05,0.0,1.663559,2.8764791,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-13 14:00:00,-2.4939575,-0.6776654,273.55176,278.375,0.0,277.9707,-2.5331926,-0.6880213,5.2182465,5.235387,562577.9,32183.68,-78587.56,287160.3,-80775.06,652.54663,0.99652463,0.14261228,-3.140414e-05,0.0,1.6625872,2.8764153,5.0,1.0,0.0,0.0,0.0,0.0
2024-11-13 15:00:00,-2.5342016,-0.84489137,273.6394,278.25806,6.8664554e-07,277.46973,-2.5536642,-0.85105777,5.446476,5.3732967,189977.56,12336.957,-49553.6,131671.0,-71531.69,631.4468,0.99441403,0.1847412,-1.9812913e-05,0.0,1.6617327,2.8764153,5.0,1.0,0.0,0.0,0.000117187505,0.0
2024-11-13 16:00:00,-2.0689392,-1.2614479,273.70483,278.10083,2.0790094e-06,277.1521,-2.0784903,-1.2654753,5.379936,4.858056,5104.6367,1608.96,-21684.8,7508.4766,-72242.19,506.24268,0.9777173,0.2218579,-8.669189e-06,0.0,1.6606979,2.8763523,5.0,1.0,1.1444092e-07,1.1444092e-07,0.000595703,1.0
2024-11-13 17:00:00,-1.8700542,-1.7866182,273.8506,278.0415,2.0332329e-05,276.96387,-1.8747635,-1.7883987,4.8601866,4.4581156,0.0,0.0,-17785.363,3.5999988e-12,-93272.19,517.3074,0.94677246,0.23462397,-7.097842e-06,1.1444092e-07,1.6597843,2.8762302,5.0,1.0,5.722046e-07,2.861023e-07,0.000595703,1.0
2024-11-13 18:00:00,-1.7106647,-2.1226034,274.02832,277.9392,2.5501242e-05,276.69263,-1.7103539,-2.1192665,4.6732187,4.6521044,0.0,0.0,-18911.0,3.5999988e-12,-81710.94,489.6919,0.98006225,0.21421385,-7.5547305e-06,1.1444092e-07,1.6587496,2.8761663,5.0,1.0,2.5367735e-06,1.4591214e-06,0.0014453125,1.0
2024-11-13 19:00:00,-1.8679886,-2.097579,274.24463,277.84448,5.5465687e-05,276.3921,-1.8544464,-2.0807867,6.5555544,6.362442,0.0,0.0,-55411.523,3.5999988e-12,-82969.31,419.8291,0.9805566,0.22607905,-2.2141758e-05,7.05719e-07,1.6578369,2.8760443,5.0,1.0,1.9073486e-06,7.772445e-07,0.00060546864,1.0
2024-11-13 20:00:00,-1.7373543,-2.2120094,274.28564,277.71118,2.5825488e-05,276.28198,-1.7240782,-2.1957035,6.631778,6.534932,0.0,0.0,-45104.883,3.5999988e-12,-77650.375,360.094,0.96178466,0.27010494,-1.8042992e-05,1.1444092e-07,1.6569233,2.8760443,5.0,1.0,2.1457672e-06,4.1007996e-07,0.00054687494,1.0
2024-11-13 21:00:00,-1.7906361,-2.4210997,274.3684,277.6057,3.0002586e-05,276.18628,-1.779809,-2.408039,6.8319597,7.0373516,0.0,0.0,-46510.8,3.5999988e-12,-56209.76,315.6172,0.9602856,0.32638913,-1.859969e-05,3.528595e-07,1.6560106,2.8759813,5.0,1.0,1.8405908e-06,9.727473e-07,0.00047851563,1.0
2024-11-13 22:00:00,-1.7535906,-2.827896,274.18872,277.09326,4.3315886e-05,276.01318,-1.7453241,-2.8171997,7.0836363,6.950939,0.0,0.0,-49586.363,3.5999988e-12,-76056.31,278.4087,0.9670386,0.2244702,-1.981933e-05,4.6730042e-07,1.6549749,2.8759174,5.0,1.0,3.3187862e-06,1.2588498e-06,0.0017578125,1.0
2024-11-13 23:00:00,-1.8943224,-3.0351257,274.19043,276.9895,4.6749105e-05,275.49634,-1.8867598,-3.0243807,6.9742374,6.5648375,0.0,0.0,-49423.523,3.5999988e-12,-65006.434,251.82309,0.98632807,0.28406,-1.9786981e-05,4.6730042e-07,1.6540623,2.8758545,5.0,1.0,4.577637e-06,1.3160698e-06,0.0015771484,1.0
2024-11-14 00:00:00,-2.0688686,-2.7694187,274.16992,276.875,4.619597e-05,275.38086,-2.0642672,-2.764367,6.5651073,5.9735107,0.0,0.0,-45069.562,3.5999988e-12,-71828.56,227.96078,0.99221677,0.3158813,-1.801517e-05,4.6730042e-07,1.6531487,2.8758545,5.0,1.0,4.577637e-06,1.144409e-06,0.00065917964,1.0
2024-11-14 01:00:00,-1.8446093,-2.4497833,274.0979,276.85352,3.2691954e-05,275.42163,-1.8413458,-2.4461775,5.97297,5.603939,0.0,0.0,-40700.844,3.5999988e-12,-63837.766,214.76407,1.0,0.3517956,-1.6276084e-05,1.1444092e-07,1.6521769,2.8757324,5.0,1.0,3.2043454e-06,7.43866e-07,0.00047851563,1.0
2024-11-14 02:00:00,-1.8056259,-2.1986084,273.99756,276.6599,2.6073452e-05,275.36182,-1.802124,-2.1961489,5.6101294,5.4555387,0.0,0.0,-38160.082,3.5999988e-12,-62983.71,206.36838,1.0,0.35184813,-1.5257132e-05,0.0,1.6512003,2.8756685,5.0,1.0,2.4032588e-06,5.722046e-08,0.000361328,1.0
2024-11-14 03:00:00,-1.8725252,-1.91823,274.0808,276.60938,2.1247863e-05,275.3369,-1.8689766,-1.9157696,5.4562445,5.3452883,0.0,0.0,-35171.203,3.5999988e-12,-72333.5,228.87206,1.0,0.3174023,-1.4058697e-05,0.0,1.6502876,2.8756685,5.0,1.0,2.2888185e-07,5.722046e-08,0.000361328,1.0
2024-11-14 04:00:00,-1.75949,-1.9238358,274.07275,276.53345,2.1247863e-05,275.36377,-1.7577696,-1.9239359,5.4256945,5.326789,0.0,0.0,-32505.324,3.5999988e-12,-87270.5,222.80214,1.0,0.27558345,-1.3005557e-05,0.0,1.6492529,2.8756046,5.0,1.0,2.2888185e-07,0.0,0.000361328,1.0
2024-11-14 05:00:00,-1.5516539,-1.8943834,273.98755,276.4702,2.403259e-05,275.3147,-1.5488052,-1.8931665,5.4957285,5.4145756,0.0,0.0,-37485.8,3.5999988e-12,-62002.64,242.78743,1.0,0.21325684,-1.4969298e-05,0.0,1.6484032,2.8755417,5.0,1.0,1.1444092e-07,0.0,0.000361328,1.0
2024-11-14 06:00:00,-1.464592,-1.7844992,274.08936,276.47803,2.910613e-05,275.1128,-1.4580412,-1.7777243,5.442136,5.1709166,0.0,0.0,-36812.12,3.5999988e-12,-71368.125,228.80577,1.0,0.15196532,-1.4717635e-05,0.0,1.6474266,2.8754826,5.0,1.0,1.144409e-06,7.43866e-07,0.00024414062,1.0
2024-11-14 07:00:00,-1.4490786,-1.7334518,274.24023,276.44263,4.7950743e-05,275.39844,-1.4572315,-1.746355,6.2278023,6.0813913,89605.06,7634.5586,-58564.484,51773.438,-61050.367,279.0481,1.0,0.12517822,-2.3419998e-05,4.577637e-07,1.6464548,2.8753557,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-11-14 08:00:00,-1.691102,-1.8956814,274.29712,276.68677,5.0811766e-05,275.97607,-1.7128859,-1.9256878,6.48942,6.4172344,400901.06,25575.04,-99933.25,221127.62,-95247.19,294.16162,1.0,0.11518061,-3.996407e-05,2.2888185e-07,1.6454782,2.8753557,5.0,1.0,1.3732906e-06,4.1770936e-06,0.000361328,1.0
2024-11-14 09:00:00,-1.7176476,-2.0775127,274.03467,276.95142,8.411407e-05,276.5852,-1.746911,-2.115262,6.817238,6.8968267,755729.9,43265.598,-149033.94,337085.44,-64538.94,321.47363,0.97245604,0.09207517,-5.9596976e-05,9.3460085e-07,1.6446285,2.8752928,5.0,1.0,2.552032e-05,1.10435485e-05,0.00048828125,1.0
2024-11-14 10:00:00,-2.552084,-2.4383402,274.09253,277.17407,7.598876e-05,276.78638,-2.583232,-2.4635925,7.116991,6.9666452,1023779.8,55959.68,-201281.38,498762.2,-85084.69,335.75415,1.0,0.21348631,-8.047474e-05,7.05719e-07,1.643652,2.8751707,5.0,1.0,2.8038019e-05,1.001358e-05,0.00060546864,1.0
2024-11-14 11:00:00,-2.5953445,-2.2169418,273.84546,277.32104,5.683898e-05,276.86694,-2.626998,-2.2410965,7.1068897,7.0605555,1137277.0,58820.156,-188912.62,474721.25,-76587.0,400.0298,1.0,0.22666502,-7.5543896e-05,4.577637e-07,1.6426802,2.8751068,5.0,1.0,3.2958982e-05,7.953644e-06,0.000361328,0.0
2024-11-14 12:00:00,-2.630909,-1.8832121,273.8733,277.56152,3.9863575e-05,277.1333,-2.6662645,-1.9061308,7.157447,6.995949,1084252.0,48725.438,-156652.69,392542.7,-83925.125,511.96704,0.9992675,0.24621576,-6.264266e-05,2.2888185e-07,1.6417036,2.8751068,5.0,1.0,1.945495e-05,7.6675415e-06,0.00030273432,1.0
2024-11-14 13:00:00,-2.509904,-1.61866,273.67334,277.75,4.6558373e-05,276.9021,-2.5344715,-1.631752,7.0232277,6.5961437,868346.9,51228.156,-123104.19,273466.88,-68178.31,613.6467,1.0,0.21036863,-4.9244773e-05,2.2888185e-07,1.6408539,2.8750439,5.0,1.0,1.4791489e-05,6.8664554e-07,0.000117187505,1.0
2024-11-14 14:00:00,-2.4789877,-1.2046185,273.70776,277.6565,2.9144285e-05,276.8064,-2.4925146,-1.2084446,6.596567,5.541147,533373.44,19291.52,-92729.81,173025.25,-66612.06,542.2954,1.0,0.20224118,-3.707061e-05,2.2888185e-07,1.6398773,2.87498,5.0,1.0,3.890991e-06,0.0,0.000117187505,0.0
2024-11-14 15:00:00,-2.1286793,-1.0685511,273.49658,277.6421,2.0179737e-05,276.56958,-2.1320515,-1.0668917,5.6818895,4.5401783,175577.56,14222.398,-57583.363,96102.375,-68740.125,582.0093,1.0,0.1903857,-2.3015295e-05,0.0,1.6389055,2.87498,5.0,1.0,0.0,1.3637537e-06,5.8593752e-05,1.0
2024-11-14 16:00:00,-1.4584799,-0.9666889,273.64917,277.39014,1.0681152e-05,276.31445,-1.4373903,-0.9490412,4.540366,3.5995016,4119.039,489.59985,-25771.242,4405.758,-60166.0,523.46265,1.0,0.21190673,-1.03133925e-05,1.1444092e-07,1.637929,2.874858,5.0,1.0,9.918203e-07,0.0,5.8593752e-05,0.0
