,timestamp,car_no,truck_no,bus_no,motorcycle_no
3497,2024-10-30 12:49:13,1,0,0,0
3498,2024-10-30 12:49:57,1,0,0,0
3499,2024-10-30 12:49:57,1,0,0,0
3500,2024-10-30 12:49:57,1,0,0,0
3501,2024-10-30 12:50:20,1,0,0,0
3502,2024-10-30 12:50:20,1,0,0,0
3503,2024-10-30 12:50:20,1,0,0,0
3504,2024-10-30 12:50:38,1,0,0,0
3505,2024-10-30 12:50:38,1,0,0,0
3506,2024-10-30 12:50:38,1,0,0,0
3507,2024-10-30 12:50:46,1,0,0,0
3508,2024-10-30 12:50:46,1,0,0,0
3509,2024-10-30 12:50:46,1,0,0,0
3510,2024-10-30 12:56:11,0,1,0,0
3511,2024-10-30 12:56:11,0,1,0,0
3512,2024-10-30 12:56:11,0,1,0,0
3513,2024-10-30 13:05:41,1,0,0,0
3514,2024-10-30 13:05:41,1,0,0,0
3515,2024-10-30 13:05:41,1,0,0,0
3516,2024-10-30 13:05:52,0,1,0,0
3517,2024-10-30 13:05:52,0,1,0,0
3518,2024-10-30 13:05:52,0,1,0,0
3519,2024-10-30 13:06:28,0,1,0,0
3520,2024-10-30 13:06:28,0,1,0,0
3521,2024-10-30 13:06:28,0,1,0,0
3522,2024-10-30 13:06:40,0,1,0,0
3523,2024-10-30 13:06:40,0,1,0,0
3524,2024-10-30 13:06:40,0,1,0,0
3525,2024-10-30 13:07:08,1,0,0,0
3526,2024-10-30 13:07:08,1,0,0,0
3527,2024-10-30 13:07:08,1,0,0,0
3528,2024-10-30 13:08:04,0,1,0,0
3529,2024-10-30 13:08:04,0,1,0,0
3530,2024-10-30 13:08:04,0,1,0,0
3531,2024-10-30 13:08:35,0,1,0,0
3532,2024-10-30 13:08:35,0,1,0,0
3533,2024-10-30 13:08:35,0,1,0,0
3534,2024-10-30 13:09:15,1,0,0,0
3535,2024-10-30 13:09:15,1,0,0,0
3536,2024-10-30 13:09:15,1,0,0,0
3537,2024-10-30 13:11:44,0,1,0,0
3538,2024-10-30 13:11:44,0,1,0,0
3539,2024-10-30 13:11:44,0,1,0,0
3540,2024-10-30 13:12:02,1,0,0,0
3541,2024-10-30 13:12:02,1,0,0,0
3542,2024-10-30 13:12:02,1,0,0,0
3543,2024-10-30 13:17:46,0,1,0,0
3544,2024-10-30 13:17:46,0,1,0,0
3545,2024-10-30 13:17:46,0,1,0,0
3546,2024-10-30 13:21:05,1,0,0,0
3547,2024-10-30 13:21:05,1,0,0,0
3548,2024-10-30 13:21:05,1,0,0,0
3549,2024-10-30 13:29:19,1,0,0,0
3550,2024-10-30 13:29:19,1,0,0,0
3551,2024-10-30 13:29:19,1,0,0,0
3552,2024-10-30 13:29:49,1,0,0,0
3553,2024-10-30 13:29:49,1,0,0,0
3554,2024-10-30 13:29:49,1,0,0,0
3555,2024-10-30 13:32:47,1,0,0,0
3556,2024-10-30 13:32:47,1,0,0,0
3557,2024-10-30 13:32:47,1,0,0,0
3558,2024-10-30 13:34:39,0,1,0,0
3559,2024-10-30 13:34:39,0,1,0,0
3560,2024-10-30 13:34:39,0,1,0,0
3561,2024-10-30 13:34:53,0,1,0,0
3562,2024-10-30 13:34:53,0,1,0,0
3563,2024-10-30 13:34:53,0,1,0,0
3564,2024-10-30 13:35:18,1,0,0,0
3565,2024-10-30 13:35:18,1,0,0,0
3566,2024-10-30 13:35:18,1,0,0,0
3567,2024-10-30 13:35:38,1,0,0,0
3568,2024-10-30 13:35:38,1,0,0,0
3569,2024-10-30 13:35:38,1,0,0,0
3570,2024-10-30 13:36:13,1,0,0,0
3571,2024-10-30 13:36:13,1,0,0,0
3572,2024-10-30 13:36:13,1,0,0,0
3573,2024-10-30 13:36:21,1,0,0,0
3574,2024-10-30 13:36:21,1,0,0,0
3575,2024-10-30 13:36:21,1,0,0,0
3576,2024-10-30 13:37:05,1,0,0,0
3577,2024-10-30 13:37:05,1,0,0,0
3578,2024-10-30 13:37:05,1,0,0,0
3579,2024-10-30 13:37:06,1,0,0,0
3580,2024-10-30 13:37:06,1,0,0,0
3581,2024-10-30 13:37:06,1,0,0,0
3582,2024-10-30 13:37:41,1,0,0,0
3583,2024-10-30 13:37:41,1,0,0,0
3584,2024-10-30 13:37:41,1,0,0,0
3585,2024-10-30 13:38:17,1,0,0,0
3586,2024-10-30 13:38:17,1,0,0,0
3587,2024-10-30 13:38:17,1,0,0,0
3588,2024-10-30 13:38:24,1,0,0,0
3589,2024-10-30 13:38:24,1,0,0,0
3590,2024-10-30 13:38:24,1,0,0,0
3591,2024-10-30 13:40:40,1,0,0,0
3592,2024-10-30 13:40:40,1,0,0,0
3593,2024-10-30 13:40:40,1,0,0,0
3594,2024-10-30 13:40:45,1,0,0,0
3595,2024-10-30 13:40:45,1,0,0,0
3596,2024-10-30 13:40:45,1,0,0,0
3597,2024-10-30 13:44:33,1,0,0,0
3598,2024-10-30 13:44:33,1,0,0,0
3599,2024-10-30 13:44:33,1,0,0,0
3600,2024-10-30 13:45:49,1,0,0,0
3601,2024-10-30 13:45:49,1,0,0,0
3602,2024-10-30 13:45:49,1,0,0,0
3603,2024-10-30 13:49:19,0,1,0,0
3604,2024-10-30 13:49:19,0,1,0,0
3605,2024-10-30 13:49:19,0,1,0,0
3606,2024-10-30 13:56:59,1,0,0,0
3607,2024-10-30 13:56:59,1,0,0,0
3608,2024-10-30 13:56:59,1,0,0,0
3609,2024-10-30 13:59:27,1,0,0,0
3610,2024-10-30 13:59:27,1,0,0,0
3611,2024-10-30 13:59:27,1,0,0,0
3612,2024-10-30 14:04:14,1,0,0,0
3613,2024-10-30 14:04:14,1,0,0,0
3614,2024-10-30 14:04:14,1,0,0,0
3615,2024-10-30 14:06:53,1,0,0,0
3616,2024-10-30 14:06:53,1,0,0,0
3617,2024-10-30 14:06:53,1,0,0,0
3618,2024-10-30 14:11:19,1,0,0,0
3619,2024-10-30 14:11:19,1,0,0,0
3620,2024-10-30 14:11:19,1,0,0,0
3621,2024-10-30 14:17:12,1,0,0,0
3622,2024-10-30 14:17:12,1,0,0,0
3623,2024-10-30 14:17:12,1,0,0,0
3624,2024-10-30 14:21:59,0,1,0,0
3625,2024-10-30 14:21:59,0,1,0,0
3626,2024-10-30 14:21:59,0,1,0,0
3627,2024-10-30 14:29:51,1,0,0,0
3628,2024-10-30 14:29:51,1,0,0,0
3629,2024-10-30 14:29:51,1,0,0,0
3630,2024-10-30 14:30:08,1,0,0,0
3631,2024-10-30 14:30:08,1,0,0,0
3632,2024-10-30 14:30:08,1,0,0,0
3633,2024-10-30 14:30:26,1,0,0,0
3634,2024-10-30 14:30:26,1,0,0,0
3635,2024-10-30 14:30:26,1,0,0,0
3636,2024-10-30 14:31:14,1,0,0,0
3637,2024-10-30 14:31:14,1,0,0,0
3638,2024-10-30 14:31:14,1,0,0,0
3639,2024-10-30 14:33:23,1,0,0,0
3640,2024-10-30 14:33:23,1,0,0,0
3641,2024-10-30 14:33:23,1,0,0,0
3642,2024-10-30 14:33:49,1,0,0,0
3643,2024-10-30 14:33:49,1,0,0,0
3644,2024-10-30 14:33:49,1,0,0,0
3645,2024-10-30 14:34:28,1,0,0,0
3646,2024-10-30 14:34:28,1,0,0,0
3647,2024-10-30 14:34:28,1,0,0,0
3648,2024-10-30 14:37:21,0,1,0,0
3649,2024-10-30 14:37:21,0,1,0,0
3650,2024-10-30 14:37:21,0,1,0,0
3651,2024-10-30 14:37:23,0,1,0,0
3652,2024-10-30 14:37:23,0,1,0,0
3653,2024-10-30 14:37:23,0,1,0,0
3654,2024-10-30 14:52:49,1,0,0,0
3655,2024-10-30 14:52:49,1,0,0,0
3656,2024-10-30 14:52:49,1,0,0,0
3657,2024-10-30 14:56:46,1,0,0,0
3658,2024-10-30 14:56:46,1,0,0,0
3659,2024-10-30 14:56:46,1,0,0,0
3660,2024-10-30 15:16:15,1,0,0,0
3661,2024-10-30 15:16:15,1,0,0,0
3662,2024-10-30 15:16:15,1,0,0,0
3663,2024-10-30 15:17:15,1,0,0,0
3664,2024-10-30 15:17:15,1,0,0,0
3665,2024-10-30 15:17:15,1,0,0,0
3666,2024-10-30 15:20:34,1,0,0,0
3667,2024-10-30 15:20:34,1,0,0,0
3668,2024-10-30 15:20:34,1,0,0,0
3669,2024-10-30 15:20:49,1,0,0,0
3670,2024-10-30 15:20:49,1,0,0,0
3671,2024-10-30 15:20:49,1,0,0,0
3672,2024-10-30 15:23:59,1,0,0,0
3673,2024-10-30 15:23:59,1,0,0,0
3674,2024-10-30 15:23:59,1,0,0,0
3675,2024-10-30 15:25:42,1,0,0,0
3676,2024-10-30 15:25:42,1,0,0,0
3677,2024-10-30 15:25:42,1,0,0,0
3678,2024-10-30 15:30:30,1,0,0,0
3679,2024-10-30 15:30:30,1,0,0,0
3680,2024-10-30 15:30:30,1,0,0,0
3681,2024-10-30 15:32:29,1,0,0,0
3682,2024-10-30 15:32:29,1,0,0,0
3683,2024-10-30 15:32:29,1,0,0,0
3684,2024-10-30 15:32:42,1,0,0,0
3685,2024-10-30 15:32:42,1,0,0,0
3686,2024-10-30 15:32:42,1,0,0,0
3687,2024-10-30 15:35:19,1,0,0,0
3688,2024-10-30 15:35:19,1,0,0,0
3689,2024-10-30 15:35:19,1,0,0,0
3690,2024-10-30 15:40:15,1,0,0,0
3691,2024-10-30 15:40:15,1,0,0,0
3692,2024-10-30 15:40:15,1,0,0,0
3693,2024-10-30 15:59:49,1,0,0,0
3694,2024-10-30 15:59:49,1,0,0,0
3695,2024-10-30 15:59:49,1,0,0,0
3696,2024-10-30 16:03:00,1,0,0,0
3697,2024-10-30 16:03:00,1,0,0,0
3698,2024-10-30 16:03:00,1,0,0,0
3699,2024-10-30 16:04:53,1,0,0,0
3700,2024-10-30 16:04:53,1,0,0,0
3701,2024-10-30 16:04:53,1,0,0,0
3702,2024-10-30 16:05:08,1,0,0,0
3703,2024-10-30 16:05:08,1,0,0,0
3704,2024-10-30 16:05:08,1,0,0,0
3705,2024-10-30 16:13:30,0,1,0,0
3706,2024-10-30 16:13:30,0,1,0,0
3707,2024-10-30 16:13:30,0,1,0,0
3708,2024-10-30 16:17:14,1,0,0,0
3709,2024-10-30 16:17:14,1,0,0,0
3710,2024-10-30 16:17:14,1,0,0,0
3711,2024-10-30 16:19:50,1,0,0,0
3712,2024-10-30 16:19:50,1,0,0,0
3713,2024-10-30 16:19:50,1,0,0,0
3714,2024-10-30 16:22:38,0,1,0,0
3715,2024-10-30 16:22:38,0,1,0,0
3716,2024-10-30 16:22:38,0,1,0,0
3717,2024-10-30 16:23:22,1,0,0,0
3718,2024-10-30 16:23:22,1,0,0,0
3719,2024-10-30 16:23:22,1,0,0,0
3720,2024-10-30 16:30:47,1,0,0,0
3721,2024-10-30 16:30:47,1,0,0,0
3722,2024-10-30 16:30:47,1,0,0,0
3723,2024-10-30 16:32:27,1,0,0,0
3724,2024-10-30 16:32:27,1,0,0,0
3725,2024-10-30 16:32:27,1,0,0,0
3726,2024-10-30 16:32:57,1,0,0,0
3727,2024-10-30 16:32:57,1,0,0,0
3728,2024-10-30 16:32:57,1,0,0,0
3729,2024-10-30 16:33:20,1,0,0,0
3730,2024-10-30 16:33:20,1,0,0,0
3731,2024-10-30 16:33:20,1,0,0,0
3732,2024-10-30 16:33:35,1,0,0,0
3733,2024-10-30 16:33:35,1,0,0,0
3734,2024-10-30 16:33:35,1,0,0,0
3735,2024-10-30 16:34:30,0,1,0,0
3736,2024-10-30 16:34:30,0,1,0,0
3737,2024-10-30 16:34:30,0,1,0,0
3738,2024-10-30 16:37:18,1,0,0,0
3739,2024-10-30 16:37:18,1,0,0,0
3740,2024-10-30 16:37:18,1,0,0,0
3741,2024-10-30 16:39:16,1,0,0,0
3742,2024-10-30 16:39:16,1,0,0,0
3743,2024-10-30 16:39:16,1,0,0,0
3744,2024-10-30 16:40:34,1,0,0,0
3745,2024-10-30 16:40:34,1,0,0,0
3746,2024-10-30 16:40:34,1,0,0,0
3747,2024-10-30 16:49:00,0,1,0,0
3748,2024-10-30 16:49:00,0,1,0,0
3749,2024-10-30 16:49:00,0,1,0,0
3750,2024-10-30 16:52:06,1,0,0,0
3751,2024-10-30 16:52:06,1,0,0,0
3752,2024-10-30 16:52:06,1,0,0,0
3753,2024-10-30 16:54:30,0,1,0,0
3754,2024-10-30 16:54:30,0,1,0,0
3755,2024-10-30 16:54:30,0,1,0,0
3756,2024-10-30 16:57:18,1,0,0,0
3757,2024-10-30 16:57:18,1,0,0,0
3758,2024-10-30 16:57:18,1,0,0,0
3759,2024-10-30 16:57:30,1,0,0,0
3760,2024-10-30 16:57:30,1,0,0,0
3761,2024-10-30 16:57:30,1,0,0,0
3762,2024-10-30 16:57:50,1,0,0,0
3763,2024-10-30 16:57:50,1,0,0,0
3764,2024-10-30 16:57:50,1,0,0,0
3765,2024-10-30 17:01:07,1,0,0,0
3766,2024-10-30 17:01:07,1,0,0,0
3767,2024-10-30 17:01:07,1,0,0,0
3768,2024-10-30 17:01:27,1,0,0,0
3769,2024-10-30 17:01:27,1,0,0,0
3770,2024-10-30 17:01:27,1,0,0,0
3771,2024-10-30 17:02:36,0,0,1,0
3772,2024-10-30 17:02:36,0,0,1,0
3773,2024-10-30 17:02:36,0,0,1,0
3774,2024-10-30 17:02:56,1,0,0,0
3775,2024-10-30 17:02:56,1,0,0,0
3776,2024-10-30 17:02:56,1,0,0,0
3777,2024-10-30 17:03:48,1,0,0,0
3778,2024-10-30 17:03:48,1,0,0,0
3779,2024-10-30 17:03:48,1,0,0,0
3780,2024-10-30 17:09:55,1,0,0,0
3781,2024-10-30 17:09:55,1,0,0,0
3782,2024-10-30 17:09:55,1,0,0,0
3783,2024-10-30 17:11:14,1,0,0,0
3784,2024-10-30 17:11:14,1,0,0,0
3785,2024-10-30 17:11:14,1,0,0,0
3786,2024-10-30 17:12:31,1,0,0,0
3787,2024-10-30 17:12:31,1,0,0,0
3788,2024-10-30 17:12:31,1,0,0,0
3789,2024-10-30 17:14:03,1,0,0,0
3790,2024-10-30 17:14:03,1,0,0,0
3791,2024-10-30 17:14:03,1,0,0,0
3792,2024-10-30 17:15:27,1,0,0,0
3793,2024-10-30 17:15:27,1,0,0,0
3794,2024-10-30 17:15:27,1,0,0,0
3795,2024-10-30 17:15:27,1,0,0,0
3796,2024-10-30 17:15:27,1,0,0,0
3797,2024-10-30 17:15:27,1,0,0,0
3798,2024-10-30 17:16:31,1,0,0,0
3799,2024-10-30 17:16:31,1,0,0,0
3800,2024-10-30 17:16:31,1,0,0,0
3801,2024-10-30 17:16:44,1,0,0,0
3802,2024-10-30 17:16:44,1,0,0,0
3803,2024-10-30 17:16:44,1,0,0,0
3804,2024-10-30 17:21:54,1,0,0,0
3805,2024-10-30 17:21:54,1,0,0,0
3806,2024-10-30 17:21:54,1,0,0,0
3807,2024-10-30 17:22:18,0,1,0,0
3808,2024-10-30 17:22:18,0,1,0,0
3809,2024-10-30 17:22:18,0,1,0,0
3810,2024-10-30 17:26:04,0,1,0,0
3811,2024-10-30 17:26:04,0,1,0,0
3812,2024-10-30 17:26:04,0,1,0,0
3813,2024-10-30 17:26:08,0,1,0,0
3814,2024-10-30 17:26:08,0,1,0,0
3815,2024-10-30 17:26:08,0,1,0,0
3816,2024-10-30 17:27:44,1,0,0,0
3817,2024-10-30 17:27:44,1,0,0,0
3818,2024-10-30 17:27:44,1,0,0,0
3819,2024-10-30 17:27:45,1,0,0,0
3820,2024-10-30 17:27:45,1,0,0,0
3821,2024-10-30 17:27:45,1,0,0,0
3822,2024-10-30 17:28:25,1,0,0,0
3823,2024-10-30 17:28:25,1,0,0,0
3824,2024-10-30 17:28:25,1,0,0,0
3825,2024-10-30 17:28:28,1,0,0,0
3826,2024-10-30 17:28:28,1,0,0,0
3827,2024-10-30 17:28:28,1,0,0,0
3828,2024-10-30 17:45:56,0,0,0,1
3829,2024-10-30 17:45:56,0,0,0,1
3830,2024-10-30 17:45:56,0,0,0,1
3831,2024-10-30 17:46:56,1,0,0,0
3832,2024-10-30 17:46:56,1,0,0,0
3833,2024-10-30 17:46:56,1,0,0,0
3834,2024-10-30 17:48:08,0,0,0,1
3835,2024-10-30 17:48:08,0,0,0,1
3836,2024-10-30 17:48:08,0,0,0,1
3837,2024-10-30 17:49:45,1,0,0,0
3838,2024-10-30 17:49:45,1,0,0,0
3839,2024-10-30 17:49:45,1,0,0,0
3840,2024-10-30 17:52:27,1,0,0,0
3841,2024-10-30 17:52:27,1,0,0,0
3842,2024-10-30 17:52:27,1,0,0,0
3843,2024-10-30 17:56:39,1,0,0,0
3844,2024-10-30 17:56:39,1,0,0,0
3845,2024-10-30 17:56:39,1,0,0,0
3846,2024-10-30 17:57:43,1,0,0,0
3847,2024-10-30 17:57:43,1,0,0,0
3848,2024-10-30 17:57:43,1,0,0,0
3849,2024-10-30 17:59:39,1,0,0,0
3850,2024-10-30 17:59:39,1,0,0,0
3851,2024-10-30 17:59:39,1,0,0,0
3852,2024-10-30 18:01:37,1,0,0,0
3853,2024-10-30 18:01:37,1,0,0,0
3854,2024-10-30 18:01:37,1,0,0,0
3855,2024-10-30 18:01:40,1,0,0,0
3856,2024-10-30 18:01:40,1,0,0,0
3857,2024-10-30 18:01:40,1,0,0,0
3858,2024-10-30 18:05:52,1,0,0,0
3859,2024-10-30 18:05:52,1,0,0,0
3860,2024-10-30 18:05:52,1,0,0,0
3861,2024-10-30 18:12:06,1,0,0,0
3862,2024-10-30 18:12:06,1,0,0,0
3863,2024-10-30 18:12:06,1,0,0,0
3864,2024-10-30 18:12:52,1,0,0,0
3865,2024-10-30 18:12:52,1,0,0,0
3866,2024-10-30 18:12:52,1,0,0,0
3867,2024-10-30 18:12:55,0,1,0,0
3868,2024-10-30 18:12:55,0,1,0,0
3869,2024-10-30 18:12:55,0,1,0,0
3870,2024-10-30 18:13:48,1,0,0,0
3871,2024-10-30 18:13:48,1,0,0,0
3872,2024-10-30 18:13:48,1,0,0,0
3873,2024-10-30 18:14:05,1,0,0,0
3874,2024-10-30 18:14:05,1,0,0,0
3875,2024-10-30 18:14:05,1,0,0,0
3876,2024-10-30 18:14:48,1,0,0,0
3877,2024-10-30 18:14:48,1,0,0,0
3878,2024-10-30 18:14:48,1,0,0,0
3879,2024-10-30 18:15:20,1,0,0,0
3880,2024-10-30 18:15:20,1,0,0,0
3881,2024-10-30 18:15:20,1,0,0,0
3882,2024-10-30 18:15:37,1,0,0,0
3883,2024-10-30 18:15:37,1,0,0,0
3884,2024-10-30 18:15:37,1,0,0,0
3885,2024-10-30 18:17:25,1,0,0,0
3886,2024-10-30 18:17:25,1,0,0,0
3887,2024-10-30 18:17:25,1,0,0,0
3888,2024-10-30 18:17:26,1,0,0,0
3889,2024-10-30 18:17:26,1,0,0,0
3890,2024-10-30 18:17:26,1,0,0,0
3891,2024-10-30 18:17:37,1,0,0,0
3892,2024-10-30 18:17:37,1,0,0,0
3893,2024-10-30 18:17:37,1,0,0,0
3894,2024-10-30 18:18:02,1,0,0,0
3895,2024-10-30 18:18:02,1,0,0,0
3896,2024-10-30 18:18:02,1,0,0,0
3897,2024-10-30 18:18:21,1,0,0,0
3898,2024-10-30 18:18:21,1,0,0,0
3899,2024-10-30 18:18:21,1,0,0,0
3900,2024-10-30 18:19:00,1,0,0,0
3901,2024-10-30 18:19:00,1,0,0,0
3902,2024-10-30 18:19:00,1,0,0,0
3903,2024-10-30 18:19:14,1,0,0,0
3904,2024-10-30 18:19:14,1,0,0,0
3905,2024-10-30 18:19:14,1,0,0,0
3906,2024-10-30 18:19:37,1,0,0,0
3907,2024-10-30 18:19:37,1,0,0,0
3908,2024-10-30 18:19:37,1,0,0,0
3909,2024-10-30 18:23:53,1,0,0,0
3910,2024-10-30 18:23:53,1,0,0,0
3911,2024-10-30 18:23:53,1,0,0,0
3912,2024-10-30 18:23:59,1,0,0,0
3913,2024-10-30 18:23:59,1,0,0,0
3914,2024-10-30 18:23:59,1,0,0,0
3915,2024-10-30 18:24:04,1,0,0,0
3916,2024-10-30 18:24:04,1,0,0,0
3917,2024-10-30 18:24:04,1,0,0,0
3918,2024-10-30 18:24:57,1,0,0,0
3919,2024-10-30 18:24:57,1,0,0,0
3920,2024-10-30 18:24:57,1,0,0,0
3921,2024-10-30 18:31:46,1,0,0,0
3922,2024-10-30 18:31:46,1,0,0,0
3923,2024-10-30 18:31:46,1,0,0,0
3924,2024-10-30 18:31:48,1,0,0,0
3925,2024-10-30 18:31:48,1,0,0,0
3926,2024-10-30 18:31:48,1,0,0,0
3927,2024-10-30 18:32:00,1,0,0,0
3928,2024-10-30 18:32:00,1,0,0,0
3929,2024-10-30 18:32:00,1,0,0,0
3930,2024-10-30 18:41:09,1,0,0,0
3931,2024-10-30 18:41:09,1,0,0,0
3932,2024-10-30 18:41:09,1,0,0,0
3933,2024-10-30 18:41:09,1,0,0,0
3934,2024-10-30 18:41:09,1,0,0,0
3935,2024-10-30 18:41:09,1,0,0,0
3936,2024-10-30 18:41:17,1,0,0,0
3937,2024-10-30 18:41:17,1,0,0,0
3938,2024-10-30 18:41:17,1,0,0,0
3939,2024-10-30 18:43:07,1,0,0,0
3940,2024-10-30 18:43:07,1,0,0,0
3941,2024-10-30 18:43:07,1,0,0,0
3942,2024-10-30 18:43:19,1,0,0,0
3943,2024-10-30 18:43:19,1,0,0,0
3944,2024-10-30 18:43:19,1,0,0,0
3945,2024-10-30 18:43:25,1,0,0,0
3946,2024-10-30 18:43:25,1,0,0,0
3947,2024-10-30 18:43:25,1,0,0,0
3948,2024-10-30 18:47:31,1,0,0,0
3949,2024-10-30 18:47:31,1,0,0,0
3950,2024-10-30 18:47:31,1,0,0,0
3951,2024-10-30 18:47:39,1,0,0,0
3952,2024-10-30 18:47:39,1,0,0,0
3953,2024-10-30 18:47:39,1,0,0,0
3954,2024-10-30 18:49:21,1,0,0,0
3955,2024-10-30 18:49:21,1,0,0,0
3956,2024-10-30 18:49:21,1,0,0,0
3957,2024-10-30 18:49:25,1,0,0,0
3958,2024-10-30 18:49:25,1,0,0,0
3959,2024-10-30 18:49:25,1,0,0,0
3960,2024-10-30 18:49:37,1,0,0,0
3961,2024-10-30 18:49:37,1,0,0,0
3962,2024-10-30 18:49:37,1,0,0,0
3963,2024-10-30 18:50:17,1,0,0,0
3964,2024-10-30 18:50:17,1,0,0,0
3965,2024-10-30 18:50:17,1,0,0,0
3966,2024-10-30 18:50:21,1,0,0,0
3967,2024-10-30 18:50:21,1,0,0,0
3968,2024-10-30 18:50:21,1,0,0,0
3969,2024-10-30 18:50:33,1,0,0,0
3970,2024-10-30 18:50:33,1,0,0,0
3971,2024-10-30 18:50:33,1,0,0,0
3972,2024-10-30 18:51:04,1,0,0,0
3973,2024-10-30 18:51:04,1,0,0,0
3974,2024-10-30 18:51:04,1,0,0,0
3975,2024-10-30 18:51:20,1,0,0,0
3976,2024-10-30 18:51:20,1,0,0,0
3977,2024-10-30 18:51:20,1,0,0,0
3978,2024-10-30 18:53:40,1,0,0,0
3979,2024-10-30 18:53:40,1,0,0,0
3980,2024-10-30 18:53:40,1,0,0,0
3981,2024-10-30 18:53:54,1,0,0,0
3982,2024-10-30 18:53:54,1,0,0,0
3983,2024-10-30 18:53:54,1,0,0,0
3984,2024-10-30 18:54:31,1,0,0,0
3985,2024-10-30 18:54:31,1,0,0,0
3986,2024-10-30 18:54:31,1,0,0,0
3987,2024-10-30 18:57:00,1,0,0,0
3988,2024-10-30 18:57:00,1,0,0,0
3989,2024-10-30 18:57:00,1,0,0,0
3990,2024-10-30 19:01:22,1,0,0,0
3991,2024-10-30 19:01:22,1,0,0,0
3992,2024-10-30 19:01:22,1,0,0,0
3993,2024-10-30 19:01:23,1,0,0,0
3994,2024-10-30 19:01:23,1,0,0,0
3995,2024-10-30 19:01:23,1,0,0,0
3996,2024-10-30 19:01:31,1,0,0,0
3997,2024-10-30 19:01:31,1,0,0,0
3998,2024-10-30 19:01:31,1,0,0,0
3999,2024-10-30 19:01:50,1,0,0,0
4000,2024-10-30 19:01:50,1,0,0,0
4001,2024-10-30 19:01:50,1,0,0,0
4002,2024-10-30 19:01:59,1,0,0,0
4003,2024-10-30 19:01:59,1,0,0,0
4004,2024-10-30 19:01:59,1,0,0,0
4005,2024-10-30 19:02:04,1,0,0,0
4006,2024-10-30 19:02:04,1,0,0,0
4007,2024-10-30 19:02:04,1,0,0,0
4008,2024-10-30 19:02:09,1,0,0,0
4009,2024-10-30 19:02:09,1,0,0,0
4010,2024-10-30 19:02:09,1,0,0,0
4011,2024-10-30 19:02:36,1,0,0,0
4012,2024-10-30 19:02:36,1,0,0,0
4013,2024-10-30 19:02:36,1,0,0,0
4014,2024-10-30 19:02:49,1,0,0,0
4015,2024-10-30 19:02:49,1,0,0,0
4016,2024-10-30 19:02:49,1,0,0,0
4017,2024-10-30 19:02:56,1,0,0,0
4018,2024-10-30 19:02:56,1,0,0,0
4019,2024-10-30 19:02:56,1,0,0,0
4020,2024-10-30 19:03:30,1,0,0,0
4021,2024-10-30 19:03:30,1,0,0,0
4022,2024-10-30 19:03:30,1,0,0,0
4023,2024-10-30 19:03:49,1,0,0,0
4024,2024-10-30 19:03:49,1,0,0,0
4025,2024-10-30 19:03:49,1,0,0,0
4026,2024-10-30 19:03:57,1,0,0,0
4027,2024-10-30 19:03:57,1,0,0,0
4028,2024-10-30 19:03:57,1,0,0,0
4029,2024-10-30 19:04:42,1,0,0,0
4030,2024-10-30 19:04:42,1,0,0,0
4031,2024-10-30 19:04:42,1,0,0,0
4032,2024-10-30 19:08:39,1,0,0,0
4033,2024-10-30 19:08:39,1,0,0,0
4034,2024-10-30 19:08:39,1,0,0,0
4035,2024-10-30 19:08:40,1,0,0,0
4036,2024-10-30 19:08:40,1,0,0,0
4037,2024-10-30 19:08:40,1,0,0,0
4038,2024-10-30 19:08:55,1,0,0,0
4039,2024-10-30 19:08:55,1,0,0,0
4040,2024-10-30 19:08:55,1,0,0,0
4041,2024-10-30 19:09:13,1,0,0,0
4042,2024-10-30 19:09:13,1,0,0,0
4043,2024-10-30 19:09:13,1,0,0,0
4044,2024-10-30 19:09:30,1,0,0,0
4045,2024-10-30 19:09:30,1,0,0,0
4046,2024-10-30 19:09:30,1,0,0,0
4047,2024-10-30 19:22:34,1,0,0,0
4048,2024-10-30 19:22:34,1,0,0,0
4049,2024-10-30 19:22:34,1,0,0,0
4050,2024-10-30 19:22:35,1,0,0,0
4051,2024-10-30 19:22:35,1,0,0,0
4052,2024-10-30 19:22:35,1,0,0,0
4053,2024-10-30 19:22:41,1,0,0,0
4054,2024-10-30 19:22:41,1,0,0,0
4055,2024-10-30 19:22:42,1,0,0,0
4056,2024-10-30 19:22:42,1,0,0,0
4057,2024-10-30 19:22:42,1,0,0,0
4058,2024-10-30 19:23:01,1,0,0,0
4059,2024-10-30 19:23:01,1,0,0,0
4060,2024-10-30 19:23:01,1,0,0,0
4061,2024-10-30 19:23:09,1,0,0,0
4062,2024-10-30 19:23:09,1,0,0,0
4063,2024-10-30 19:23:09,1,0,0,0
4064,2024-10-30 19:23:21,1,0,0,0
4065,2024-10-30 19:23:21,1,0,0,0
4066,2024-10-30 19:23:21,1,0,0,0
4067,2024-10-30 19:23:40,1,0,0,0
4068,2024-10-30 19:23:40,1,0,0,0
4069,2024-10-30 19:23:40,1,0,0,0
4070,2024-10-30 19:24:04,1,0,0,0
4071,2024-10-30 19:24:04,1,0,0,0
4072,2024-10-30 19:24:04,1,0,0,0
4073,2024-10-30 19:24:16,1,0,0,0
4074,2024-10-30 19:24:16,1,0,0,0
4075,2024-10-30 19:24:16,1,0,0,0
4076,2024-10-30 19:24:42,1,0,0,0
4077,2024-10-30 19:24:42,1,0,0,0
4078,2024-10-30 19:24:42,1,0,0,0
